_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64520528,do-wejscia-wysoki-standard-miejsce-postojowe-ID4mIJG,"do wejścia, wysoki standard, miejsce postojowe",https://www.otodom.pl/pl/ofertado-wejscia-wysoki-standard-miejsce-postojowe-ID4mIJG,1499000PLN,,16656PLN,90,FOUR,2023-08-17 16:35:25,ul. Motylkowa,Warszawa,mazowieckie
64562570,2-pokojowe-mieszkanie-41m2-balkon-ID4mTFM,2-pokojowe mieszkanie 41m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-41m2-balkon-ID4mTFM,856359PLN,,20700PLN,41.37,TWO,2023-08-31 10:35:02,ul. Powsińska,Warszawa,mazowieckie
64533478,3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4mM6y,3-pokojowe mieszkanie 62m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4mM6y,976500PLN,,15567PLN,62.73,THREE,2023-08-22 11:52:55,ul. Fajansowa,Warszawa,mazowieckie
64533471,3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4mM6r,3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4mM6r,939200PLN,,16895PLN,55.59,THREE,2023-08-22 11:52:52,ul. Fajansowa,Warszawa,mazowieckie
64490349,4-pokojowe-mieszkanie-79m2-loggia-bez-prowizji-ID4mASW,4-pokojowe mieszkanie 79m2 + loggia Bez Prowizji,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-79m2-loggia-bez-prowizji-ID4mASW,,,,79.43,FOUR,2023-08-07 12:51:23,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64490322,2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mASu,2-pokojowe mieszkanie 45m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mASu,,,,45.62,TWO,2023-08-07 12:51:16,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64479158,4-pokojowy-loft-102m2-taras-bez-prowizji-ID4mxYq,4-pokojowy loft 102m2 + taras Bez Prowizji,https://www.otodom.pl/pl/oferta4-pokojowy-loft-102m2-taras-bez-prowizji-ID4mxYq,,,,102.93,FOUR,2023-08-03 09:32:29,ul. Szwedzka,Warszawa,mazowieckie
64479142,3-pokojowy-loft-84m2-loggia-bez-posrednikow-ID4mxYa,3-pokojowy loft 84m2 + loggia Bez Pośredników,https://www.otodom.pl/pl/oferta3-pokojowy-loft-84m2-loggia-bez-posrednikow-ID4mxYa,,,,84.85,THREE,2023-08-03 09:32:27,ul. Szwedzka,Warszawa,mazowieckie
64490376,3-pokojowe-mieszkanie-67m2-loggia-bez-prowizji-ID4mATm,3-pokojowe mieszkanie 67m2 + loggia Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-67m2-loggia-bez-prowizji-ID4mATm,,,,67.15,THREE,2023-08-07 12:51:29,ul. Aleksandra Kotsisa,Warszawa,mazowieckie
64479156,3-pokojowy-loft-76m2-balkon-bez-prowizji-ID4mxYo,3-pokojowy loft 76m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowy-loft-76m2-balkon-bez-prowizji-ID4mxYo,,,,76.14,THREE,2023-08-03 09:32:29,ul. Szwedzka,Warszawa,mazowieckie
