_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64934223,5-pokojowe-mieszkanie-100m2-balkon-bez-prowizji-ID4osmb,5-pokojowe mieszkanie 100m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta5-pokojowe-mieszkanie-100m2-balkon-bez-prowizji-ID4osmb,,,,100.21,FIVE,2023-12-27 15:04:27,ul. Szybka,Warszawa,mazowieckie
64934224,5-pokojowe-mieszkanie-120m2-taras-bezposrednio-ID4osmc,5-pokojowe mieszkanie 120m2 + taras Bezpośrednio,https://www.otodom.pl/pl/oferta5-pokojowe-mieszkanie-120m2-taras-bezposrednio-ID4osmc,,,,120.59,FIVE,2023-12-27 15:04:28,ul. Szybka,Warszawa,mazowieckie
64934146,3-pokojowe-mieszkanie-64m2-ogrodek-bez-prowizji-ID4oskV,3-pokojowe mieszkanie 64m2 + ogródek Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-64m2-ogrodek-bez-prowizji-ID4oskV,,,,64.08,THREE,2023-12-27 15:03:52,ul. Szybka,Warszawa,mazowieckie
64899797,2-balkony-2-stronne-3-pokoje-widne-garaz-ID4ojoW,"✅ 2 balkony, 2-stronne, 3 pokoje, widne, garaż",https://www.otodom.pl/pl/oferta2-balkony-2-stronne-3-pokoje-widne-garaz-ID4ojoW,1249000PLN,750PLN,15972PLN,78.2,THREE,2023-12-12 13:52:55,,Warszawa,mazowieckie
64876701,apartament-2-pokoje-z-loggia-powisle-solec-24-ID4odop,"Apartament 2 pokoje z loggią, Powiśle, Solec 24",https://www.otodom.pl/pl/ofertaapartament-2-pokoje-z-loggia-powisle-solec-24-ID4odop,1790000PLN,,29918PLN,59.83,TWO,2023-12-05 11:23:29,ul. Solec,Warszawa,mazowieckie
64880596,marina-mokotow-173-12-m-garaz-parking-komorki-ID4oepe,"Marina Mokotów, 173,12 m , garaż,parking, komórki",https://www.otodom.pl/pl/ofertamarina-mokotow-173-12-m-garaz-parking-komorki-ID4oepe,3880000PLN,,22412PLN,173.12,FOUR,2023-12-06 08:20:06,,Warszawa,mazowieckie
64921655,piekny-apartament-na-bielanach-zoliborzu-ID4op5t,Piękny apartament na Bielanach/ Żoliborzu,https://www.otodom.pl/pl/ofertapiekny-apartament-na-bielanach-zoliborzu-ID4op5t,2650000PLN,,32013PLN,82.78,THREE,2023-12-20 13:35:16,ul. Kolektorska,Warszawa,mazowieckie
64866210,3-pokojowe-mieszkanie-64m2-balkon-ID4oaFc,3-pokojowe mieszkanie 64m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-64m2-balkon-ID4oaFc,,,,64.7,THREE,2023-12-01 11:41:50,ul. Orzechowa,Warszawa,mazowieckie
64938239,apartament-wola-lucka-20-doskonaly-widok-ID4otoX,Apartament Wola Łucka 20 Doskonały widok,https://www.otodom.pl/pl/ofertaapartament-wola-lucka-20-doskonaly-widok-ID4otoX,2995000PLN,2100PLN,17934PLN,167,FOUR,2023-12-28 22:15:02,ul. Łucka,Warszawa,mazowieckie
64866192,3-pokojowe-mieszkanie-64m2-balkon-ID4oaEU,3-pokojowe mieszkanie 64m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-64m2-balkon-ID4oaEU,,,,64.7,THREE,2023-12-01 11:41:48,ul. Orzechowa,Warszawa,mazowieckie
64894581,4-pokoje-eco-berensona-na-bialolece-ID4oi2N,4 pokoje ECO Berensona na Białołece !,https://www.otodom.pl/pl/oferta4-pokoje-eco-berensona-na-bialolece-ID4oi2N,704497.5PLN,,10650PLN,66.15,FOUR,2023-12-11 10:30:34,,Warszawa,mazowieckie
64884123,sloneczne-2-pokojowe-mieszkanie-z-duzym-tarasem-ID4ofk7,Słoneczne 2-pokojowe mieszkanie z dużym tarasem,https://www.otodom.pl/pl/ofertasloneczne-2-pokojowe-mieszkanie-z-duzym-tarasem-ID4ofk7,705000PLN,450PLN,19904PLN,35.42,TWO,2023-12-06 23:32:53,ul. Bruzdowa,Warszawa,mazowieckie
64867159,stylowa-inwestycja-w-sercu-brzezin-10min-do-metra-ID4oaUw,Stylowa inwestycja w sercu Brzezin- 10min do metra,https://www.otodom.pl/pl/ofertastylowa-inwestycja-w-sercu-brzezin-10min-do-metra-ID4oaUw,1190000PLN,,9189PLN,129.5,FIVE,2023-12-01 14:05:07,ul. Ojca Aniceta,Warszawa,mazowieckie
64872719,aura-sky-kawalerka-35-14-m2-duza-loggia-ID4ocmb,"Aura Sky | kawalerka | 35,14 m2 | duża loggia",https://www.otodom.pl/pl/ofertaaura-sky-kawalerka-35-14-m2-duza-loggia-ID4ocmb,650000PLN,600PLN,18497PLN,35.14,ONE,2023-12-04 10:56:08,ul. Marii Rodziewiczówny,Warszawa,mazowieckie
64929381,2-pokojowe-mieszkanie-36m2-balkon-ID4or65,2-pokojowe mieszkanie 36m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-36m2-balkon-ID4or65,,,,36.79,TWO,2023-12-23 10:04:37,ul. Posag 7 Panien,Warszawa,mazowieckie
64934131,2-pokojowe-mieszkanie-38m2-bez-prowizji-ID4oskH,2-pokojowe mieszkanie 38m2 Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-38m2-bez-prowizji-ID4oskH,,,,38.35,TWO,2023-12-27 15:03:50,ul. Szybka,Warszawa,mazowieckie
64877246,chmielna-duo-mieszkanie-3-pok-b1-114-ID4odxc,Chmielna Duo | mieszkanie 3-pok. | B1.114,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-3-pok-b1-114-ID4odxc,,,,67.38,THREE,2023-12-05 12:54:53,ul. Chmielna,Warszawa,mazowieckie
64918389,2-pokoje-ursynow-52-m2-ID4ooeN,2 Pokoje *** Ursynów *** 52 m2,https://www.otodom.pl/pl/oferta2-pokoje-ursynow-52-m2-ID4ooeN,832000PLN,950PLN,16000PLN,52,TWO,2023-12-19 11:45:09,,Warszawa,mazowieckie
64916869,mieszkanie-65-70-m-warszawa-ID4onQh,"Mieszkanie, 65,70 m², Warszawa",https://www.otodom.pl/pl/ofertamieszkanie-65-70-m-warszawa-ID4onQh,1200000PLN,1120PLN,18265PLN,65.7,THREE,2023-12-18 18:25:34,,Warszawa,mazowieckie
64887215,2-mieszkania-z-parkingiem-ursynow-klimatyzacja-ID4og7Z,"2 mieszkania z parkingiem, Ursynów. Klimatyzacja",https://www.otodom.pl/pl/oferta2-mieszkania-z-parkingiem-ursynow-klimatyzacja-ID4og7Z,2578000PLN,,18002PLN,143.21,FIVE,2023-12-07 18:34:06,ul. Stryjeńskich,Warszawa,mazowieckie
64938135,kawalerka-przy-lazienkach-srodmiescie-warszawa-ID4otnh,Kawalerka Przy Łazienkach Śródmieście Warszawa,https://www.otodom.pl/pl/ofertakawalerka-przy-lazienkach-srodmiescie-warszawa-ID4otnh,399000PLN,200PLN,25463PLN,15.67,ONE,2023-12-28 21:25:19,ul. Podchorążych,Warszawa,mazowieckie
64899979,1-pokojowe-mieszkanie-25m2-balkon-bez-prowizji-ID4ojrR,1-pokojowe mieszkanie 25m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-25m2-balkon-bez-prowizji-ID4ojrR,,,,25.99,ONE,2023-12-12 14:20:23,ul. Skaryszewska,Warszawa,mazowieckie
64866254,4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4oaFU,4-pokojowe mieszkanie 82m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-82m2-balkon-bezposrednio-ID4oaFU,,,,82.24,FOUR,2023-12-01 11:41:57,ul. Orzechowa,Warszawa,mazowieckie
64877250,chmielna-duo-mieszkanie-1-pok-b1-60-ID4odxg,Chmielna Duo | mieszkanie 1-pok. | B1.60,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-60-ID4odxg,,,,42.64,ONE,2023-12-05 12:55:03,ul. Chmielna,Warszawa,mazowieckie
64901656,sadyba-po-remoncie-2-pokoje-ID4ojSU,Sadyba | po remoncie | 2 pokoje,https://www.otodom.pl/pl/ofertasadyba-po-remoncie-2-pokoje-ID4ojSU,730000PLN,,19730PLN,37,TWO,2023-12-12 21:35:29,,Warszawa,mazowieckie
64890325,przy-metrze-inwestycyjnie-przytulne-cieple-ID4ogV9,Przy metrze | Inwestycyjnie | Przytulne | Ciepłe,https://www.otodom.pl/pl/ofertaprzy-metrze-inwestycyjnie-przytulne-cieple-ID4ogV9,649000PLN,560PLN,21633PLN,30,ONE,2023-12-08 15:52:38,ul. Wiktorska,Warszawa,mazowieckie
64908875,3-pokoje-osobna-kuchnia-balkon-gotowka-ID4olLl,"✅ 3 pokoje, osobna kuchnia, balkon! $ GOTÓWKA",https://www.otodom.pl/pl/oferta3-pokoje-osobna-kuchnia-balkon-gotowka-ID4olLl,799000PLN,950PLN,12683PLN,63,THREE,2023-12-15 00:42:22,ul. Heleny Kozłowskiej,Warszawa,mazowieckie
64911824,apartament-4-pokojowy-warszawa-cisza-zielen-ID4omvU,Apartament/ 4 pokojowy/ Warszawa/ cisza/ zieleń/,https://www.otodom.pl/pl/ofertaapartament-4-pokojowy-warszawa-cisza-zielen-ID4omvU,704497.5PLN,,10650PLN,66.15,FOUR,2023-12-15 22:55:16,,Warszawa,mazowieckie
64903423,5-pokoi-ogrodek-garaz-ID4oklp,5 Pokoi // Ogródek // Garaż,https://www.otodom.pl/pl/oferta5-pokoi-ogrodek-garaz-ID4oklp,999000PLN,,9357PLN,106.77,FIVE,2023-12-13 13:10:34,ul. Henryka Opieńskiego,Warszawa,mazowieckie
64929229,3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4or3D,3-pokojowe mieszkanie 70m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4or3D,,,,70.27,THREE,2023-12-23 10:04:25,ul. Posag 7 Panien,Warszawa,mazowieckie
