_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64769822,mieszkanie-na-bialolece-blisko-lasu-i-parku-ID4nLAy,✅Mieszkanie na Białołęce: blisko lasu i parku✅,https://www.otodom.pl/pl/ofertamieszkanie-na-bialolece-blisko-lasu-i-parku-ID4nLAy,1035000PLN,,14415PLN,71.8,THREE,2023-11-02 11:15:07,ul. Krokwi,Warszawa,mazowieckie
64769425,osiedle-legnicka-mieszkanie-2-pok-a-m08-ID4nLu9,Osiedle Legnicka | mieszkanie 2-pok. | A_M08,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-2-pok-a-m08-ID4nLu9,,,,41.7,TWO,2023-11-02 09:28:55,ul. Legnicka,Warszawa,mazowieckie
64817919,3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4nY6j,3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4nY6j,,,,55.04,THREE,2023-11-16 15:22:37,ul. Krzewna,Warszawa,mazowieckie
64819800,chmielna-duo-mieszkanie-1-pok-a2-97-ID4nYAE,Chmielna Duo | mieszkanie 1-pok. | A2.97,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-a2-97-ID4nYAE,,,,43.79,ONE,2023-11-17 09:45:16,ul. Chmielna,Warszawa,mazowieckie
64845013,2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4o59j,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4o59j,,,,46.67,TWO,2023-11-24 14:53:44,ul. Herbu Oksza,Warszawa,mazowieckie
64858279,3-pokojowe-mieszkanie-58m2-balkon-bezposrednio-ID4o8Bh,3-pokojowe mieszkanie 58m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-58m2-balkon-bezposrednio-ID4o8Bh,,,,58.61,THREE,2023-11-29 11:09:17,ul. Herbu Oksza,Warszawa,mazowieckie
64812034,mieszkanie-53-10-m-warszawa-ID4nVzo,"Mieszkanie, 53,10 m², Warszawa",https://www.otodom.pl/pl/ofertamieszkanie-53-10-m-warszawa-ID4nVzo,650000PLN,,12241PLN,53.1,TWO,2023-11-15 10:40:25,ul. Pasłęcka,Warszawa,mazowieckie
64819868,chmielna-duo-mieszkanie-1-pok-b1-69-ID4nYBK,Chmielna Duo | mieszkanie 1-pok. | B1.69,https://www.otodom.pl/pl/ofertachmielna-duo-mieszkanie-1-pok-b1-69-ID4nYBK,,,,44.14,ONE,2023-11-17 09:45:25,ul. Chmielna,Warszawa,mazowieckie
64769427,osiedle-legnicka-mieszkanie-4-pok-a-m10-ID4nLub,Osiedle Legnicka | mieszkanie 4-pok. | A_M10,https://www.otodom.pl/pl/ofertaosiedle-legnicka-mieszkanie-4-pok-a-m10-ID4nLub,,,,73.59,FOUR,2023-11-02 09:28:56,ul. Legnicka,Warszawa,mazowieckie
64844988,3-pokojowe-mieszkanie-63m2-balkon-ID4o58U,3-pokojowe mieszkanie 63m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-63m2-balkon-ID4o58U,,,,63.06,THREE,2023-11-24 14:53:28,ul. Herbu Oksza,Warszawa,mazowieckie
