_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64987985,luksusowy-apartament-4-pok-balkon-garaz-ID4oGlj,Luksusowy apartament-4 pok-balkon-garaż,https://www.otodom.pl/pl/ofertaluksusowy-apartament-4-pok-balkon-garaz-ID4oGlj,3514630PLN,,29500PLN,119.14,FOUR,2024-01-14 12:00:40,,Warszawa,mazowieckie
64987057,rondo-wiatraczna-dwa-pokoje-balkon-ID4oG6l,Rondo Wiatraczna | Dwa Pokoje | Balkon,https://www.otodom.pl/pl/ofertarondo-wiatraczna-dwa-pokoje-balkon-ID4oG6l,685000PLN,600PLN,13431PLN,51,TWO,2024-01-13 18:45:15,,Warszawa,mazowieckie
64986170,mieszkanie-4-pokojowe-na-pradze-polnoc-ID4oFS2,Mieszkanie 4 pokojowe na Pradze Północ.,https://www.otodom.pl/pl/ofertamieszkanie-4-pokojowe-na-pradze-polnoc-ID4oFS2,1299000PLN,1200PLN,17554PLN,74,FOUR,2024-01-13 11:40:08,ul. Siedlecka,Warszawa,mazowieckie
64985998,3-lub-4-pokoje-balkon-doskonala-komunikacja-ID4oFPg,3 lub 4 pokoje | balkon | Doskonała komunikacja!,https://www.otodom.pl/pl/oferta3-lub-4-pokoje-balkon-doskonala-komunikacja-ID4oFPg,795000PLN,830PLN,14146PLN,56.2,THREE,2024-01-13 09:10:26,ul. Korsykańska,Warszawa,mazowieckie
64985802,3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4oFM6,3-pokojowe mieszkanie 61m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4oFM6,,,,61.96,THREE,2024-01-13 02:23:04,ul. Mangalia,Warszawa,mazowieckie
64985687,2-pokojowe-mieszkanie-41m2-balkon-ID4oFKf,2-pokojowe mieszkanie 41m2 + balkon,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-41m2-balkon-ID4oFKf,,,,41.47,TWO,2024-01-13 02:22:53,ul. Mangalia,Warszawa,mazowieckie
64985352,2-pok-40-1-m2-z-balkonem-5-m2-bez-pcc-0-ID4oFEQ,"2 pok., 40,1 m2 z balkonem 5 m2 Bez PCC, 0%",https://www.otodom.pl/pl/oferta2-pok-40-1-m2-z-balkonem-5-m2-bez-pcc-0-ID4oFEQ,592000PLN,,14763PLN,40.1,TWO,2024-01-12 21:35:35,,Warszawa,mazowieckie
64983867,dwupokojowe-mieszkanie-blisko-metra-slodowiec-ID4oFgT,Dwupokojowe mieszkanie blisko Metra Słodowiec,https://www.otodom.pl/pl/ofertadwupokojowe-mieszkanie-blisko-metra-slodowiec-ID4oFgT,765000PLN,650PLN,18000PLN,42.5,TWO,2024-01-12 15:14:42,,Warszawa,mazowieckie
64982715,designerskie-mieszkanie-gotowe-do-wprowadzenia-ID4oEYj,Designerskie mieszkanie gotowe do wprowadzenia,https://www.otodom.pl/pl/ofertadesignerskie-mieszkanie-gotowe-do-wprowadzenia-ID4oEYj,2400000PLN,700PLN,37500PLN,64,TWO,2024-01-12 12:06:05,,Warszawa,mazowieckie
64982587,mieszkanie-na-ochocie-rakowiec-przy-parku-ID4oEVf,"Mieszkanie Na Ochocie, Rakowiec, Przy Parku",https://www.otodom.pl/pl/ofertamieszkanie-na-ochocie-rakowiec-przy-parku-ID4oEVf,660000PLN,550PLN,18033PLN,36.6,TWO,2024-01-12 11:46:56,ul. Władysława Korotyńskiego,Warszawa,mazowieckie
64960719,wysoki-standard-z-garazem-bezczynszowe-ID4ozfx,Wysoki standard z garażem. Bezczynszowe !,https://www.otodom.pl/pl/ofertawysoki-standard-z-garazem-bezczynszowe-ID4ozfx,879000PLN,,15982PLN,55,TWO,2024-01-06 16:19:47,ul. Wojciecha Gersona,Warszawa,mazowieckie
64980934,mieszkania-5-pokoje-7-min-do-metra-ID4oEwA,Mieszkania 5 pokoje 7 min. do Metra,https://www.otodom.pl/pl/ofertamieszkania-5-pokoje-7-min-do-metra-ID4oEwA,1099000PLN,860PLN,13305PLN,82.6,FIVE,2024-01-11 19:46:48,ul. Wilhelma Konrada Roentgena,Warszawa,mazowieckie
