_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64596114,3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4n2oO,3-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4n2oO,,,,52.85,THREE,2023-09-11 10:53:45,ul. Namysłowska,Warszawa,mazowieckie
64596160,3-pokojowe-mieszkanie-57m2-ogrodek-bez-prowizji-ID4n2py,3-pokojowe mieszkanie 57m2 + ogródek Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-57m2-ogrodek-bez-prowizji-ID4n2py,,,,57.93,THREE,2023-09-11 10:53:52,ul. Namysłowska,Warszawa,mazowieckie
64596206,5-pokojowe-mieszkanie-95m2-taras-bezposrednio-ID4n2qi,5-pokojowe mieszkanie 95m2 + taras Bezpośrednio,https://www.otodom.pl/pl/oferta5-pokojowe-mieszkanie-95m2-taras-bezposrednio-ID4n2qi,,,,95.14,FIVE,2023-09-11 10:54:22,ul. Namysłowska,Warszawa,mazowieckie
64596192,4-pokojowe-mieszkanie-87m2-2-balkony-ID4n2q4,4-pokojowe mieszkanie 87m2 + 2 balkony,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-87m2-2-balkony-ID4n2q4,,,,87.15,FOUR,2023-09-11 10:54:02,ul. Namysłowska,Warszawa,mazowieckie
64616661,apartament-na-sprzedaz-wilanow-ID4n7Kd,Apartament na sprzedaż Wilanów,https://www.otodom.pl/pl/ofertaapartament-na-sprzedaz-wilanow-ID4n7Kd,4390000PLN,1800PLN,27785PLN,158,THREE,2023-09-16 13:40:39,ul. Franciszka Klimczaka,Warszawa,mazowieckie
64651588,okazja-cesja-umowy-deweloperskiej-2-pok-skorosze-ID4ngPy,"Okazja!Cesja umowy deweloperskiej, 2 pok. Skorosze",https://www.otodom.pl/pl/ofertaokazja-cesja-umowy-deweloperskiej-2-pok-skorosze-ID4ngPy,440000PLN,,14915PLN,29.5,TWO,2023-09-26 21:50:27,,Warszawa,mazowieckie
64596168,4-pokojowe-mieszkanie-87m2-2-balkony-ID4n2pG,4-pokojowe mieszkanie 87m2 + 2 balkony,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-87m2-2-balkony-ID4n2pG,,,,87.15,FOUR,2023-09-11 10:53:55,ul. Namysłowska,Warszawa,mazowieckie
64596141,4-pokojowe-mieszkanie-76m2-balkon-ID4n2pf,4-pokojowe mieszkanie 76m2 + balkon,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-76m2-balkon-ID4n2pf,,,,76.06,FOUR,2023-09-11 10:53:49,ul. Namysłowska,Warszawa,mazowieckie
64596180,3-pokojowe-mieszkanie-61m2-balkon-ID4n2pS,3-pokojowe mieszkanie 61m2 + balkon,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-balkon-ID4n2pS,,,,61.29,THREE,2023-09-11 10:53:58,ul. Namysłowska,Warszawa,mazowieckie
64633791,apartament-156m2-mokotow-stan-deweloperski-ID4nccw,"Apartament 156m2 Mokotów, stan deweloperski",https://www.otodom.pl/pl/ofertaapartament-156m2-mokotow-stan-deweloperski-ID4nccw,3200000PLN,,20513PLN,156,FOUR,2023-09-21 13:18:54,,Warszawa,mazowieckie
